time,rainfall
1989-01-01 00:00:00+00:00,0.0
1989-01-02 00:00:00+00:00,0.0
1989-01-03 00:00:00+00:00,2.4796953
1989-01-04 00:00:00+00:00,0.118312545
1989-01-05 00:00:00+00:00,0.45274627
1989-01-06 00:00:00+00:00,0.107522175
1989-01-07 00:00:00+00:00,0.0
1989-01-08 00:00:00+00:00,0.0
1989-01-09 00:00:00+00:00,0.0
1989-01-10 00:00:00+00:00,0.16021648
1989-01-11 00:00:00+00:00,0.10084287
1989-01-12 00:00:00+00:00,0.0
1989-01-13 00:00:00+00:00,0.0
1989-01-14 00:00:00+00:00,0.39139342
1989-01-15 00:00:00+00:00,0.0
1989-01-16 00:00:00+00:00,0.0
1989-01-17 00:00:00+00:00,0.0
1989-01-18 00:00:00+00:00,0.0
1989-01-19 00:00:00+00:00,0.0
1989-01-20 00:00:00+00:00,0.0064214803
1989-01-21 00:00:00+00:00,0.0
1989-01-22 00:00:00+00:00,0.0
1989-01-23 00:00:00+00:00,0.0
1989-01-24 00:00:00+00:00,0.0
1989-01-25 00:00:00+00:00,0.0
1989-01-26 00:00:00+00:00,0.0
1989-01-27 00:00:00+00:00,0.0
1989-01-28 00:00:00+00:00,0.0
1989-01-29 00:00:00+00:00,0.0
1989-01-30 00:00:00+00:00,0.0
1989-01-31 00:00:00+00:00,0.018156141
