time,rainfall
1997-01-01 00:00:00+00:00,0.0
1997-01-02 00:00:00+00:00,0.010822427
1997-01-03 00:00:00+00:00,0.14631782
1997-01-04 00:00:00+00:00,3.0823214
1997-01-05 00:00:00+00:00,0.43422335
1997-01-06 00:00:00+00:00,0.0
1997-01-07 00:00:00+00:00,0.0
1997-01-08 00:00:00+00:00,0.004943482
1997-01-09 00:00:00+00:00,3.2405815
1997-01-10 00:00:00+00:00,3.6171985
1997-01-11 00:00:00+00:00,2.5776668
1997-01-12 00:00:00+00:00,0.0
1997-01-13 00:00:00+00:00,0.0
1997-01-14 00:00:00+00:00,0.0
1997-01-15 00:00:00+00:00,2.0969672
1997-01-16 00:00:00+00:00,1.1061974
1997-01-17 00:00:00+00:00,0.960183
1997-01-18 00:00:00+00:00,0.7020635
1997-01-19 00:00:00+00:00,0.07340256
1997-01-20 00:00:00+00:00,0.0062482595
1997-01-21 00:00:00+00:00,0.0
1997-01-22 00:00:00+00:00,0.0
1997-01-23 00:00:00+00:00,0.0
1997-01-24 00:00:00+00:00,1.2345397
1997-01-25 00:00:00+00:00,0.72379035
1997-01-26 00:00:00+00:00,0.0
1997-01-27 00:00:00+00:00,0.0
1997-01-28 00:00:00+00:00,0.110912904
1997-01-29 00:00:00+00:00,0.1978042
1997-01-30 00:00:00+00:00,0.79453313
1997-01-31 00:00:00+00:00,0.0
