time,rainfall
2018-09-01 00:00:00+00:00,8.430876
2018-09-02 00:00:00+00:00,14.888464
2018-09-03 00:00:00+00:00,22.882042
2018-09-04 00:00:00+00:00,0.7753577
2018-09-05 00:00:00+00:00,5.8428516
2018-09-06 00:00:00+00:00,1.4752519
2018-09-07 00:00:00+00:00,2.4590147
2018-09-08 00:00:00+00:00,0.54987127
2018-09-09 00:00:00+00:00,0.007981507
2018-09-10 00:00:00+00:00,3.6837041
2018-09-11 00:00:00+00:00,10.961943
2018-09-12 00:00:00+00:00,7.0561748
2018-09-13 00:00:00+00:00,0.25663295
2018-09-14 00:00:00+00:00,2.6441836
2018-09-15 00:00:00+00:00,1.6115386
2018-09-16 00:00:00+00:00,1.031079
2018-09-17 00:00:00+00:00,0.040123347
2018-09-18 00:00:00+00:00,7.055647
2018-09-19 00:00:00+00:00,6.7254596
2018-09-20 00:00:00+00:00,0.33380383
2018-09-21 00:00:00+00:00,7.4867115
2018-09-22 00:00:00+00:00,1.0524099
2018-09-23 00:00:00+00:00,1.5812337
2018-09-24 00:00:00+00:00,1.3405277
2018-09-25 00:00:00+00:00,6.4817085
2018-09-26 00:00:00+00:00,0.933901
2018-09-27 00:00:00+00:00,8.963
2018-09-28 00:00:00+00:00,7.5676036
2018-09-29 00:00:00+00:00,22.056255
2018-09-30 00:00:00+00:00,7.669346
