time,rainfall
2013-04-01 00:00:00+00:00,0.7845999
2013-04-02 00:00:00+00:00,0.050786674
2013-04-03 00:00:00+00:00,9.203111
2013-04-04 00:00:00+00:00,12.3608465
2013-04-05 00:00:00+00:00,6.849307
2013-04-06 00:00:00+00:00,8.103758
2013-04-07 00:00:00+00:00,1.9730309
2013-04-08 00:00:00+00:00,0.0086558685
2013-04-09 00:00:00+00:00,7.266305
2013-04-10 00:00:00+00:00,6.89648
2013-04-11 00:00:00+00:00,12.178464
2013-04-12 00:00:00+00:00,1.0418587
2013-04-13 00:00:00+00:00,0.0
2013-04-14 00:00:00+00:00,9.329894
2013-04-15 00:00:00+00:00,0.0
2013-04-16 00:00:00+00:00,3.7309046
2013-04-17 00:00:00+00:00,2.996172
2013-04-18 00:00:00+00:00,9.133931
2013-04-19 00:00:00+00:00,0.22233674
2013-04-20 00:00:00+00:00,8.020405
2013-04-21 00:00:00+00:00,2.8170815
2013-04-22 00:00:00+00:00,2.209362
2013-04-23 00:00:00+00:00,0.5847064
2013-04-24 00:00:00+00:00,1.66047
2013-04-25 00:00:00+00:00,3.9768324
2013-04-26 00:00:00+00:00,7.880368
2013-04-27 00:00:00+00:00,4.504698
2013-04-28 00:00:00+00:00,0.2894824
2013-04-29 00:00:00+00:00,10.155071
2013-04-30 00:00:00+00:00,4.3600435
