time,rainfall
1984-10-01 00:00:00+00:00,3.6307545
1984-10-02 00:00:00+00:00,1.929789
1984-10-03 00:00:00+00:00,0.0
1984-10-04 00:00:00+00:00,1.973712
1984-10-05 00:00:00+00:00,10.126584
1984-10-06 00:00:00+00:00,0.08276736
1984-10-07 00:00:00+00:00,2.3533869
1984-10-08 00:00:00+00:00,0.8084073
1984-10-09 00:00:00+00:00,22.836689
1984-10-10 00:00:00+00:00,9.6739855
1984-10-11 00:00:00+00:00,0.0
1984-10-12 00:00:00+00:00,2.454065
1984-10-13 00:00:00+00:00,5.9624443
1984-10-14 00:00:00+00:00,0.793236
1984-10-15 00:00:00+00:00,0.093435355
1984-10-16 00:00:00+00:00,0.02259252
1984-10-17 00:00:00+00:00,1.827336
1984-10-18 00:00:00+00:00,2.7623572
1984-10-19 00:00:00+00:00,1.9841441
1984-10-20 00:00:00+00:00,6.396975
1984-10-21 00:00:00+00:00,3.9360778
1984-10-22 00:00:00+00:00,9.536056
1984-10-23 00:00:00+00:00,9.979048
1984-10-24 00:00:00+00:00,1.0125664
1984-10-25 00:00:00+00:00,0.33112547
1984-10-26 00:00:00+00:00,0.0
1984-10-27 00:00:00+00:00,0.86002773
1984-10-28 00:00:00+00:00,0.016905054
1984-10-29 00:00:00+00:00,0.30424574
1984-10-30 00:00:00+00:00,0.0
1984-10-31 00:00:00+00:00,0.09701617
