time,rainfall
1999-09-01 00:00:00+00:00,14.381307
1999-09-02 00:00:00+00:00,2.42199
1999-09-03 00:00:00+00:00,0.0
1999-09-04 00:00:00+00:00,13.681917
1999-09-05 00:00:00+00:00,6.73839
1999-09-06 00:00:00+00:00,2.7660363
1999-09-07 00:00:00+00:00,6.034854
1999-09-08 00:00:00+00:00,4.7779036
1999-09-09 00:00:00+00:00,5.1112165
1999-09-10 00:00:00+00:00,0.8962435
1999-09-11 00:00:00+00:00,0.20511289
1999-09-12 00:00:00+00:00,11.046337
1999-09-13 00:00:00+00:00,14.955725
1999-09-14 00:00:00+00:00,2.892446
1999-09-15 00:00:00+00:00,2.3815196
1999-09-16 00:00:00+00:00,3.694108
1999-09-17 00:00:00+00:00,0.0
1999-09-18 00:00:00+00:00,6.720903
1999-09-19 00:00:00+00:00,7.9636574
1999-09-20 00:00:00+00:00,6.249974
1999-09-21 00:00:00+00:00,1.8219041
1999-09-22 00:00:00+00:00,4.184325
1999-09-23 00:00:00+00:00,11.857588
1999-09-24 00:00:00+00:00,8.186101
1999-09-25 00:00:00+00:00,2.0030527
1999-09-26 00:00:00+00:00,4.6371193
1999-09-27 00:00:00+00:00,10.832758
1999-09-28 00:00:00+00:00,4.2524514
1999-09-29 00:00:00+00:00,10.004791
1999-09-30 00:00:00+00:00,9.239129
