time,rainfall
1992-08-01 00:00:00+00:00,2.6423285
1992-08-02 00:00:00+00:00,0.0
1992-08-03 00:00:00+00:00,4.639047
1992-08-04 00:00:00+00:00,3.1345017
1992-08-05 00:00:00+00:00,13.268508
1992-08-06 00:00:00+00:00,12.300882
1992-08-07 00:00:00+00:00,1.2232391
1992-08-08 00:00:00+00:00,15.682106
1992-08-09 00:00:00+00:00,7.9838686
1992-08-10 00:00:00+00:00,4.656467
1992-08-11 00:00:00+00:00,6.7792377
1992-08-12 00:00:00+00:00,0.12809573
1992-08-13 00:00:00+00:00,0.0070446157
1992-08-14 00:00:00+00:00,1.4060509
1992-08-15 00:00:00+00:00,4.0002313
1992-08-16 00:00:00+00:00,2.122001
1992-08-17 00:00:00+00:00,8.13014
1992-08-18 00:00:00+00:00,4.348021
1992-08-19 00:00:00+00:00,4.7229223
1992-08-20 00:00:00+00:00,0.8735121
1992-08-21 00:00:00+00:00,3.0546358
1992-08-22 00:00:00+00:00,5.786802
1992-08-23 00:00:00+00:00,0.04864068
1992-08-24 00:00:00+00:00,0.77379674
1992-08-25 00:00:00+00:00,2.0885098
1992-08-26 00:00:00+00:00,2.342259
1992-08-27 00:00:00+00:00,6.5002112
1992-08-28 00:00:00+00:00,18.045446
1992-08-29 00:00:00+00:00,0.70437634
1992-08-30 00:00:00+00:00,14.677682
1992-08-31 00:00:00+00:00,0.061878093
