time,rainfall
1992-04-01 00:00:00+00:00,0.1384669
1992-04-02 00:00:00+00:00,8.899158
1992-04-03 00:00:00+00:00,13.021952
1992-04-04 00:00:00+00:00,5.8785243
1992-04-05 00:00:00+00:00,6.5014076
1992-04-06 00:00:00+00:00,1.6565322
1992-04-07 00:00:00+00:00,1.3067299
1992-04-08 00:00:00+00:00,4.9878073
1992-04-09 00:00:00+00:00,0.076739654
1992-04-10 00:00:00+00:00,2.381405
1992-04-11 00:00:00+00:00,3.618185
1992-04-12 00:00:00+00:00,0.0
1992-04-13 00:00:00+00:00,0.0
1992-04-14 00:00:00+00:00,0.0
1992-04-15 00:00:00+00:00,2.6461713
1992-04-16 00:00:00+00:00,0.56996757
1992-04-17 00:00:00+00:00,0.176276
1992-04-18 00:00:00+00:00,0.64332294
1992-04-19 00:00:00+00:00,12.79504
1992-04-20 00:00:00+00:00,5.288006
1992-04-21 00:00:00+00:00,2.2649844
1992-04-22 00:00:00+00:00,0.63085693
1992-04-23 00:00:00+00:00,7.5270963
1992-04-24 00:00:00+00:00,12.878915
1992-04-25 00:00:00+00:00,0.36979592
1992-04-26 00:00:00+00:00,2.2186086
1992-04-27 00:00:00+00:00,8.070612
1992-04-28 00:00:00+00:00,3.7121806
1992-04-29 00:00:00+00:00,6.508992
1992-04-30 00:00:00+00:00,11.273275
