time,rainfall
1994-05-01 00:00:00+00:00,8.895785
1994-05-02 00:00:00+00:00,2.5720315
1994-05-03 00:00:00+00:00,7.7658978
1994-05-04 00:00:00+00:00,1.5387579
1994-05-05 00:00:00+00:00,14.39663
1994-05-06 00:00:00+00:00,5.660674
1994-05-07 00:00:00+00:00,7.5978284
1994-05-08 00:00:00+00:00,5.864064
1994-05-09 00:00:00+00:00,0.60931724
1994-05-10 00:00:00+00:00,0.90654063
1994-05-11 00:00:00+00:00,5.2452793
1994-05-12 00:00:00+00:00,6.5191646
1994-05-13 00:00:00+00:00,5.288157
1994-05-14 00:00:00+00:00,2.4224327
1994-05-15 00:00:00+00:00,8.156809
1994-05-16 00:00:00+00:00,4.5007405
1994-05-17 00:00:00+00:00,7.3199944
1994-05-18 00:00:00+00:00,3.2888346
1994-05-19 00:00:00+00:00,0.0
1994-05-20 00:00:00+00:00,9.003608
1994-05-21 00:00:00+00:00,3.5856082
1994-05-22 00:00:00+00:00,2.195736
1994-05-23 00:00:00+00:00,5.3934593
1994-05-24 00:00:00+00:00,10.1975565
1994-05-25 00:00:00+00:00,9.287757
1994-05-26 00:00:00+00:00,0.89054906
1994-05-27 00:00:00+00:00,2.2025025
1994-05-28 00:00:00+00:00,11.475912
1994-05-29 00:00:00+00:00,4.555761
1994-05-30 00:00:00+00:00,5.444471
1994-05-31 00:00:00+00:00,0.0
