time,rainfall
1991-01-01 00:00:00+00:00,10.312535
1991-01-02 00:00:00+00:00,0.0
1991-01-03 00:00:00+00:00,0.0
1991-01-04 00:00:00+00:00,1.7315611
1991-01-05 00:00:00+00:00,0.7223311
1991-01-06 00:00:00+00:00,0.019417938
1991-01-07 00:00:00+00:00,2.176494
1991-01-08 00:00:00+00:00,3.1763554
1991-01-09 00:00:00+00:00,0.35517877
1991-01-10 00:00:00+00:00,0.0
1991-01-11 00:00:00+00:00,0.06852387
1991-01-12 00:00:00+00:00,0.0
1991-01-13 00:00:00+00:00,0.043457087
1991-01-14 00:00:00+00:00,0.0
1991-01-15 00:00:00+00:00,0.0
1991-01-16 00:00:00+00:00,0.0
1991-01-17 00:00:00+00:00,0.26431522
1991-01-18 00:00:00+00:00,0.028297495
1991-01-19 00:00:00+00:00,0.0
1991-01-20 00:00:00+00:00,0.0
1991-01-21 00:00:00+00:00,0.0
1991-01-22 00:00:00+00:00,0.0
1991-01-23 00:00:00+00:00,0.0
1991-01-24 00:00:00+00:00,0.0
1991-01-25 00:00:00+00:00,0.0
1991-01-26 00:00:00+00:00,0.0
1991-01-27 00:00:00+00:00,0.0
1991-01-28 00:00:00+00:00,0.0
1991-01-29 00:00:00+00:00,0.0
1991-01-30 00:00:00+00:00,0.0
1991-01-31 00:00:00+00:00,0.0
