time,rainfall
2001-03-01 00:00:00+00:00,0.0
2001-03-02 00:00:00+00:00,0.0
2001-03-03 00:00:00+00:00,0.0
2001-03-04 00:00:00+00:00,1.9089825
2001-03-05 00:00:00+00:00,0.0
2001-03-06 00:00:00+00:00,11.243177
2001-03-07 00:00:00+00:00,3.0563362
2001-03-08 00:00:00+00:00,3.8488226
2001-03-09 00:00:00+00:00,10.6338415
2001-03-10 00:00:00+00:00,7.6319222
2001-03-11 00:00:00+00:00,0.013925222
2001-03-12 00:00:00+00:00,0.9432893
2001-03-13 00:00:00+00:00,4.6702275
2001-03-14 00:00:00+00:00,3.5195572
2001-03-15 00:00:00+00:00,3.1218317
2001-03-16 00:00:00+00:00,1.7238864
2001-03-17 00:00:00+00:00,1.415002
2001-03-18 00:00:00+00:00,6.219514
2001-03-19 00:00:00+00:00,5.2559114
2001-03-20 00:00:00+00:00,0.20817819
2001-03-21 00:00:00+00:00,2.215672
2001-03-22 00:00:00+00:00,2.7137759
2001-03-23 00:00:00+00:00,8.588422
2001-03-24 00:00:00+00:00,2.6684697
2001-03-25 00:00:00+00:00,0.025165934
2001-03-26 00:00:00+00:00,5.426008
2001-03-27 00:00:00+00:00,0.0
2001-03-28 00:00:00+00:00,0.08222738
2001-03-29 00:00:00+00:00,5.5452566
2001-03-30 00:00:00+00:00,1.9369565
2001-03-31 00:00:00+00:00,0.08437325
