time,rainfall
1998-09-01 00:00:00+00:00,17.849974
1998-09-02 00:00:00+00:00,1.6874276
1998-09-03 00:00:00+00:00,4.191161
1998-09-04 00:00:00+00:00,0.31080547
1998-09-05 00:00:00+00:00,2.8653762
1998-09-06 00:00:00+00:00,5.115564
1998-09-07 00:00:00+00:00,1.7430284
1998-09-08 00:00:00+00:00,7.895104
1998-09-09 00:00:00+00:00,6.849784
1998-09-10 00:00:00+00:00,9.3254175
1998-09-11 00:00:00+00:00,8.29732
1998-09-12 00:00:00+00:00,5.115948
1998-09-13 00:00:00+00:00,19.102718
1998-09-14 00:00:00+00:00,0.0
1998-09-15 00:00:00+00:00,0.9651339
1998-09-16 00:00:00+00:00,2.3262608
1998-09-17 00:00:00+00:00,7.514728
1998-09-18 00:00:00+00:00,4.403683
1998-09-19 00:00:00+00:00,3.4857473
1998-09-20 00:00:00+00:00,1.4462332
1998-09-21 00:00:00+00:00,1.1568029
1998-09-22 00:00:00+00:00,7.738638
1998-09-23 00:00:00+00:00,1.6265826
1998-09-24 00:00:00+00:00,6.1723084
1998-09-25 00:00:00+00:00,10.917924
1998-09-26 00:00:00+00:00,6.214316
1998-09-27 00:00:00+00:00,3.1530294
1998-09-28 00:00:00+00:00,7.2891703
1998-09-29 00:00:00+00:00,5.153404
1998-09-30 00:00:00+00:00,8.810045
