time,rainfall
2019-10-01 00:00:00+00:00,2.8919177
2019-10-02 00:00:00+00:00,7.7464237
2019-10-03 00:00:00+00:00,3.0218375
2019-10-04 00:00:00+00:00,8.793318
2019-10-05 00:00:00+00:00,7.5432487
2019-10-06 00:00:00+00:00,5.7870646
2019-10-07 00:00:00+00:00,6.6002975
2019-10-08 00:00:00+00:00,9.704637
2019-10-09 00:00:00+00:00,2.2099097
2019-10-10 00:00:00+00:00,12.034326
2019-10-11 00:00:00+00:00,2.413724
2019-10-12 00:00:00+00:00,12.705663
2019-10-13 00:00:00+00:00,11.49017
2019-10-14 00:00:00+00:00,7.784411
2019-10-15 00:00:00+00:00,1.754377
2019-10-16 00:00:00+00:00,10.084625
2019-10-17 00:00:00+00:00,4.9602613
2019-10-18 00:00:00+00:00,2.187267
2019-10-19 00:00:00+00:00,4.1366444
2019-10-20 00:00:00+00:00,4.933047
2019-10-21 00:00:00+00:00,3.3033376
2019-10-22 00:00:00+00:00,12.96882
2019-10-23 00:00:00+00:00,11.217417
2019-10-24 00:00:00+00:00,6.2346926
2019-10-25 00:00:00+00:00,0.08149551
2019-10-26 00:00:00+00:00,9.446581
2019-10-27 00:00:00+00:00,6.6996884
2019-10-28 00:00:00+00:00,3.6055942
2019-10-29 00:00:00+00:00,5.575826
2019-10-30 00:00:00+00:00,13.7294035
2019-10-31 00:00:00+00:00,11.83871
