time,rainfall
1996-02-01 00:00:00+00:00,3.705779
1996-02-02 00:00:00+00:00,0.13563721
1996-02-03 00:00:00+00:00,0.340729
1996-02-04 00:00:00+00:00,0.0073536527
1996-02-05 00:00:00+00:00,0.0
1996-02-06 00:00:00+00:00,0.0
1996-02-07 00:00:00+00:00,0.40280762
1996-02-08 00:00:00+00:00,1.1923707
1996-02-09 00:00:00+00:00,0.08966917
1996-02-10 00:00:00+00:00,0.7023906
1996-02-11 00:00:00+00:00,0.036496628
1996-02-12 00:00:00+00:00,0.01273244
1996-02-13 00:00:00+00:00,0.0
1996-02-14 00:00:00+00:00,0.0
1996-02-15 00:00:00+00:00,0.0
1996-02-16 00:00:00+00:00,0.0
1996-02-17 00:00:00+00:00,0.0
1996-02-18 00:00:00+00:00,0.17385647
1996-02-19 00:00:00+00:00,1.6614578
1996-02-20 00:00:00+00:00,2.3029902
1996-02-21 00:00:00+00:00,0.11677321
1996-02-22 00:00:00+00:00,0.36674643
1996-02-23 00:00:00+00:00,0.0
1996-02-24 00:00:00+00:00,0.77986765
1996-02-25 00:00:00+00:00,2.7172616
1996-02-26 00:00:00+00:00,0.56261784
1996-02-27 00:00:00+00:00,5.293447
1996-02-28 00:00:00+00:00,0.41382822
1996-02-29 00:00:00+00:00,0.21834238
