time,rainfall
2012-04-01 00:00:00+00:00,8.397927
2012-04-02 00:00:00+00:00,2.3206215
2012-04-03 00:00:00+00:00,0.22844769
2012-04-04 00:00:00+00:00,0.0
2012-04-05 00:00:00+00:00,6.8348584
2012-04-06 00:00:00+00:00,1.9070649
2012-04-07 00:00:00+00:00,1.4954603
2012-04-08 00:00:00+00:00,3.5169778
2012-04-09 00:00:00+00:00,2.8439474
2012-04-10 00:00:00+00:00,6.9230585
2012-04-11 00:00:00+00:00,5.8283296
2012-04-12 00:00:00+00:00,3.8804948
2012-04-13 00:00:00+00:00,1.924721
2012-04-14 00:00:00+00:00,0.3767739
2012-04-15 00:00:00+00:00,8.469601
2012-04-16 00:00:00+00:00,5.643191
2012-04-17 00:00:00+00:00,1.4807618
2012-04-18 00:00:00+00:00,19.475538
2012-04-19 00:00:00+00:00,0.3901266
2012-04-20 00:00:00+00:00,11.263622
2012-04-21 00:00:00+00:00,12.126519
2012-04-22 00:00:00+00:00,10.76536
2012-04-23 00:00:00+00:00,4.3534946
2012-04-24 00:00:00+00:00,13.150301
2012-04-25 00:00:00+00:00,10.065835
2012-04-26 00:00:00+00:00,0.35484728
2012-04-27 00:00:00+00:00,7.8149943
2012-04-28 00:00:00+00:00,1.0896618
2012-04-29 00:00:00+00:00,2.9501035
2012-04-30 00:00:00+00:00,1.5824175
