time,rainfall
1984-11-01 00:00:00+00:00,1.1160958
1984-11-02 00:00:00+00:00,7.5835733
1984-11-03 00:00:00+00:00,11.31039
1984-11-04 00:00:00+00:00,3.4013796
1984-11-05 00:00:00+00:00,0.19779484
1984-11-06 00:00:00+00:00,0.0
1984-11-07 00:00:00+00:00,5.952391
1984-11-08 00:00:00+00:00,6.509055
1984-11-09 00:00:00+00:00,4.5853915
1984-11-10 00:00:00+00:00,15.334456
1984-11-11 00:00:00+00:00,6.236378
1984-11-12 00:00:00+00:00,8.303251
1984-11-13 00:00:00+00:00,5.064326
1984-11-14 00:00:00+00:00,11.627369
1984-11-15 00:00:00+00:00,1.281983
1984-11-16 00:00:00+00:00,10.848355
1984-11-17 00:00:00+00:00,10.143048
1984-11-18 00:00:00+00:00,0.9175151
1984-11-19 00:00:00+00:00,2.6992655
1984-11-20 00:00:00+00:00,12.9071455
1984-11-21 00:00:00+00:00,0.0
1984-11-22 00:00:00+00:00,1.3981487
1984-11-23 00:00:00+00:00,0.0
1984-11-24 00:00:00+00:00,3.3945608
1984-11-25 00:00:00+00:00,4.9402304
1984-11-26 00:00:00+00:00,8.046694
1984-11-27 00:00:00+00:00,0.0
1984-11-28 00:00:00+00:00,0.0
1984-11-29 00:00:00+00:00,0.0
1984-11-30 00:00:00+00:00,0.0
