time,rainfall
2009-01-01 00:00:00+00:00,0.0
2009-01-02 00:00:00+00:00,0.0
2009-01-03 00:00:00+00:00,0.0
2009-01-04 00:00:00+00:00,0.0
2009-01-05 00:00:00+00:00,0.0
2009-01-06 00:00:00+00:00,0.0
2009-01-07 00:00:00+00:00,0.0
2009-01-08 00:00:00+00:00,0.00447295
2009-01-09 00:00:00+00:00,0.0
2009-01-10 00:00:00+00:00,0.0
2009-01-11 00:00:00+00:00,0.0
2009-01-12 00:00:00+00:00,0.0
2009-01-13 00:00:00+00:00,0.12333201
2009-01-14 00:00:00+00:00,0.0
2009-01-15 00:00:00+00:00,0.0
2009-01-16 00:00:00+00:00,0.0
2009-01-17 00:00:00+00:00,0.0
2009-01-18 00:00:00+00:00,0.5511586
2009-01-19 00:00:00+00:00,0.011506604
2009-01-20 00:00:00+00:00,0.0
2009-01-21 00:00:00+00:00,0.02692397
2009-01-22 00:00:00+00:00,0.67215174
2009-01-23 00:00:00+00:00,2.4914246
2009-01-24 00:00:00+00:00,3.426559
2009-01-25 00:00:00+00:00,2.095661
2009-01-26 00:00:00+00:00,0.8437498
2009-01-27 00:00:00+00:00,5.691022
2009-01-28 00:00:00+00:00,2.872758
2009-01-29 00:00:00+00:00,0.6283704
2009-01-30 00:00:00+00:00,0.050082114
2009-01-31 00:00:00+00:00,0.48286495
