time,rainfall
1985-05-01 00:00:00+00:00,0.0
1985-05-02 00:00:00+00:00,2.4206862
1985-05-03 00:00:00+00:00,6.471555
1985-05-04 00:00:00+00:00,7.9589763
1985-05-05 00:00:00+00:00,2.884439
1985-05-06 00:00:00+00:00,11.777819
1985-05-07 00:00:00+00:00,5.8979816
1985-05-08 00:00:00+00:00,1.8941315
1985-05-09 00:00:00+00:00,2.969497
1985-05-10 00:00:00+00:00,18.408098
1985-05-11 00:00:00+00:00,17.5055
1985-05-12 00:00:00+00:00,8.834752
1985-05-13 00:00:00+00:00,2.5519857
1985-05-14 00:00:00+00:00,3.5224042
1985-05-15 00:00:00+00:00,15.4509115
1985-05-16 00:00:00+00:00,2.2177691
1985-05-17 00:00:00+00:00,0.6738771
1985-05-18 00:00:00+00:00,3.094635
1985-05-19 00:00:00+00:00,9.773126
1985-05-20 00:00:00+00:00,2.4511914
1985-05-21 00:00:00+00:00,0.5386338
1985-05-22 00:00:00+00:00,8.77612
1985-05-23 00:00:00+00:00,6.040883
1985-05-24 00:00:00+00:00,4.387966
1985-05-25 00:00:00+00:00,0.347378
1985-05-26 00:00:00+00:00,8.412228
1985-05-27 00:00:00+00:00,1.3593215
1985-05-28 00:00:00+00:00,1.9094734
1985-05-29 00:00:00+00:00,2.8426137
1985-05-30 00:00:00+00:00,5.601556
1985-05-31 00:00:00+00:00,0.8497065
