time,rainfall
1983-01-01 00:00:00+00:00,0.0
1983-01-02 00:00:00+00:00,0.0
1983-01-03 00:00:00+00:00,0.0
1983-01-04 00:00:00+00:00,0.9004823
1983-01-05 00:00:00+00:00,0.7616264
1983-01-06 00:00:00+00:00,0.0
1983-01-07 00:00:00+00:00,2.3515773
1983-01-08 00:00:00+00:00,0.0
1983-01-09 00:00:00+00:00,0.0
1983-01-10 00:00:00+00:00,0.0
1983-01-11 00:00:00+00:00,0.0
1983-01-12 00:00:00+00:00,0.0
1983-01-13 00:00:00+00:00,0.0
1983-01-14 00:00:00+00:00,0.0
1983-01-15 00:00:00+00:00,0.0
1983-01-16 00:00:00+00:00,0.0
1983-01-17 00:00:00+00:00,0.0
1983-01-18 00:00:00+00:00,0.0
1983-01-19 00:00:00+00:00,0.0
1983-01-20 00:00:00+00:00,0.0
1983-01-21 00:00:00+00:00,0.0
1983-01-22 00:00:00+00:00,0.0
1983-01-23 00:00:00+00:00,0.0
1983-01-24 00:00:00+00:00,0.0
1983-01-25 00:00:00+00:00,0.0
1983-01-26 00:00:00+00:00,0.0
1983-01-27 00:00:00+00:00,0.16570206
1983-01-28 00:00:00+00:00,1.0034782
1983-01-29 00:00:00+00:00,0.29679123
1983-01-30 00:00:00+00:00,0.002741958
1983-01-31 00:00:00+00:00,0.0013671363
