time,rainfall
2022-09-01 00:00:00+00:00,6.73693
2022-09-02 00:00:00+00:00,4.799525
2022-09-03 00:00:00+00:00,5.288587
2022-09-04 00:00:00+00:00,5.7743974
2022-09-05 00:00:00+00:00,4.2587304
2022-09-06 00:00:00+00:00,10.840248
2022-09-07 00:00:00+00:00,1.2115892
2022-09-08 00:00:00+00:00,3.4584613
2022-09-09 00:00:00+00:00,13.441294
2022-09-10 00:00:00+00:00,1.2883459
2022-09-11 00:00:00+00:00,10.503261
2022-09-12 00:00:00+00:00,15.307413
2022-09-13 00:00:00+00:00,11.792644
2022-09-14 00:00:00+00:00,5.432108
2022-09-15 00:00:00+00:00,11.604598
2022-09-16 00:00:00+00:00,5.656239
2022-09-17 00:00:00+00:00,1.3861127
2022-09-18 00:00:00+00:00,0.34815452
2022-09-19 00:00:00+00:00,2.4746304
2022-09-20 00:00:00+00:00,0.20837153
2022-09-21 00:00:00+00:00,0.0
2022-09-22 00:00:00+00:00,1.3184899
2022-09-23 00:00:00+00:00,6.86706
2022-09-24 00:00:00+00:00,8.208799
2022-09-25 00:00:00+00:00,2.12083
2022-09-26 00:00:00+00:00,2.1899672
2022-09-27 00:00:00+00:00,5.1364427
2022-09-28 00:00:00+00:00,3.7996607
2022-09-29 00:00:00+00:00,5.451495
2022-09-30 00:00:00+00:00,6.8048553
