time,rainfall
2015-11-01 00:00:00+00:00,12.046992
2015-11-02 00:00:00+00:00,3.8752756
2015-11-03 00:00:00+00:00,7.498996
2015-11-04 00:00:00+00:00,9.344954
2015-11-05 00:00:00+00:00,10.607825
2015-11-06 00:00:00+00:00,5.4913363
2015-11-07 00:00:00+00:00,8.203063
2015-11-08 00:00:00+00:00,7.7423973
2015-11-09 00:00:00+00:00,12.719931
2015-11-10 00:00:00+00:00,7.7069135
2015-11-11 00:00:00+00:00,6.0055847
2015-11-12 00:00:00+00:00,1.923414
2015-11-13 00:00:00+00:00,7.231897
2015-11-14 00:00:00+00:00,8.102341
2015-11-15 00:00:00+00:00,6.140334
2015-11-16 00:00:00+00:00,16.637716
2015-11-17 00:00:00+00:00,2.5320518
2015-11-18 00:00:00+00:00,2.3262663
2015-11-19 00:00:00+00:00,4.767372
2015-11-20 00:00:00+00:00,1.4524904
2015-11-21 00:00:00+00:00,6.0813146
2015-11-22 00:00:00+00:00,6.6161637
2015-11-23 00:00:00+00:00,0.0
2015-11-24 00:00:00+00:00,0.0
2015-11-25 00:00:00+00:00,0.0
2015-11-26 00:00:00+00:00,0.0
2015-11-27 00:00:00+00:00,0.19664276
2015-11-28 00:00:00+00:00,2.6400907
2015-11-29 00:00:00+00:00,2.8439898
2015-11-30 00:00:00+00:00,9.73797
