time,rainfall
2009-05-01 00:00:00+00:00,0.9296735
2009-05-02 00:00:00+00:00,1.9382397
2009-05-03 00:00:00+00:00,0.0
2009-05-04 00:00:00+00:00,0.0
2009-05-05 00:00:00+00:00,0.004076879
2009-05-06 00:00:00+00:00,0.41653913
2009-05-07 00:00:00+00:00,5.83549
2009-05-08 00:00:00+00:00,12.54416
2009-05-09 00:00:00+00:00,3.278449
2009-05-10 00:00:00+00:00,3.3658834
2009-05-11 00:00:00+00:00,15.909398
2009-05-12 00:00:00+00:00,1.4635433
2009-05-13 00:00:00+00:00,1.5970728
2009-05-14 00:00:00+00:00,5.5820284
2009-05-15 00:00:00+00:00,9.273281
2009-05-16 00:00:00+00:00,0.20086822
2009-05-17 00:00:00+00:00,4.6147313
2009-05-18 00:00:00+00:00,0.0
2009-05-19 00:00:00+00:00,0.13678868
2009-05-20 00:00:00+00:00,8.159034
2009-05-21 00:00:00+00:00,7.3245296
2009-05-22 00:00:00+00:00,2.7066839
2009-05-23 00:00:00+00:00,0.6498927
2009-05-24 00:00:00+00:00,0.077629656
2009-05-25 00:00:00+00:00,1.0924467
2009-05-26 00:00:00+00:00,5.991686
2009-05-27 00:00:00+00:00,1.5310107
2009-05-28 00:00:00+00:00,6.962902
2009-05-29 00:00:00+00:00,2.7630844
2009-05-30 00:00:00+00:00,6.510818
2009-05-31 00:00:00+00:00,1.0349379
