time,rainfall
1983-05-01 00:00:00+00:00,9.170545
1983-05-02 00:00:00+00:00,0.0
1983-05-03 00:00:00+00:00,8.933402
1983-05-04 00:00:00+00:00,4.0707374
1983-05-05 00:00:00+00:00,11.750124
1983-05-06 00:00:00+00:00,5.8494377
1983-05-07 00:00:00+00:00,0.5006002
1983-05-08 00:00:00+00:00,9.539436
1983-05-09 00:00:00+00:00,13.813885
1983-05-10 00:00:00+00:00,6.5296
1983-05-11 00:00:00+00:00,3.7058218
1983-05-12 00:00:00+00:00,10.693136
1983-05-13 00:00:00+00:00,5.639402
1983-05-14 00:00:00+00:00,2.2309904
1983-05-15 00:00:00+00:00,0.0
1983-05-16 00:00:00+00:00,0.09691167
1983-05-17 00:00:00+00:00,0.09691167
1983-05-18 00:00:00+00:00,0.09691167
1983-05-19 00:00:00+00:00,0.09691167
1983-05-20 00:00:00+00:00,7.963397
1983-05-21 00:00:00+00:00,1.3924797
1983-05-22 00:00:00+00:00,19.625195
1983-05-23 00:00:00+00:00,2.3593354
1983-05-24 00:00:00+00:00,4.7066565
1983-05-25 00:00:00+00:00,9.852378
1983-05-26 00:00:00+00:00,0.5856002
1983-05-27 00:00:00+00:00,5.1078963
1983-05-28 00:00:00+00:00,0.11784251
1983-05-29 00:00:00+00:00,0.06911729
1983-05-30 00:00:00+00:00,8.473465
1983-05-31 00:00:00+00:00,6.5023613
