time,rainfall
1988-11-01 00:00:00+00:00,23.62603
1988-11-02 00:00:00+00:00,3.7332017
1988-11-03 00:00:00+00:00,0.57445866
1988-11-04 00:00:00+00:00,10.4279995
1988-11-05 00:00:00+00:00,4.4506903
1988-11-06 00:00:00+00:00,1.5726492
1988-11-07 00:00:00+00:00,0.20841853
1988-11-08 00:00:00+00:00,0.0
1988-11-09 00:00:00+00:00,2.3838112
1988-11-10 00:00:00+00:00,1.8677223
1988-11-11 00:00:00+00:00,5.574829
1988-11-12 00:00:00+00:00,6.367422
1988-11-13 00:00:00+00:00,6.106942
1988-11-14 00:00:00+00:00,3.910818
1988-11-15 00:00:00+00:00,6.85345
1988-11-16 00:00:00+00:00,1.5513542
1988-11-17 00:00:00+00:00,0.21886104
1988-11-18 00:00:00+00:00,0.5487717
1988-11-19 00:00:00+00:00,4.8608947
1988-11-20 00:00:00+00:00,2.2506158
1988-11-21 00:00:00+00:00,9.928364
1988-11-22 00:00:00+00:00,4.824971
1988-11-23 00:00:00+00:00,1.848864
1988-11-24 00:00:00+00:00,0.0
1988-11-25 00:00:00+00:00,0.65112114
1988-11-26 00:00:00+00:00,0.0
1988-11-27 00:00:00+00:00,0.0
1988-11-28 00:00:00+00:00,0.0
1988-11-29 00:00:00+00:00,0.0
1988-11-30 00:00:00+00:00,0.0
