time,rainfall
1991-09-01 00:00:00+00:00,10.009728
1991-09-02 00:00:00+00:00,16.233612
1991-09-03 00:00:00+00:00,2.8619685
1991-09-04 00:00:00+00:00,7.735689
1991-09-05 00:00:00+00:00,0.0
1991-09-06 00:00:00+00:00,0.0
1991-09-07 00:00:00+00:00,12.615226
1991-09-08 00:00:00+00:00,7.420238
1991-09-09 00:00:00+00:00,0.03141824
1991-09-10 00:00:00+00:00,0.018377248
1991-09-11 00:00:00+00:00,0.2505504
1991-09-12 00:00:00+00:00,3.1957922
1991-09-13 00:00:00+00:00,19.02018
1991-09-14 00:00:00+00:00,0.4286585
1991-09-15 00:00:00+00:00,3.322861
1991-09-16 00:00:00+00:00,0.0
1991-09-17 00:00:00+00:00,0.65859824
1991-09-18 00:00:00+00:00,1.8909814
1991-09-19 00:00:00+00:00,0.0
1991-09-20 00:00:00+00:00,0.05648149
1991-09-21 00:00:00+00:00,4.7089705
1991-09-22 00:00:00+00:00,2.9429703
1991-09-23 00:00:00+00:00,10.391881
1991-09-24 00:00:00+00:00,7.218682
1991-09-25 00:00:00+00:00,0.90549034
1991-09-26 00:00:00+00:00,4.957021
1991-09-27 00:00:00+00:00,35.0752
1991-09-28 00:00:00+00:00,0.72303617
1991-09-29 00:00:00+00:00,1.4844557
1991-09-30 00:00:00+00:00,4.72648
