time,rainfall
1985-11-01 00:00:00+00:00,0.0
1985-11-02 00:00:00+00:00,0.0
1985-11-03 00:00:00+00:00,0.12547894
1985-11-04 00:00:00+00:00,17.418505
1985-11-05 00:00:00+00:00,5.8887014
1985-11-06 00:00:00+00:00,4.4181705
1985-11-07 00:00:00+00:00,2.577783
1985-11-08 00:00:00+00:00,7.941545
1985-11-09 00:00:00+00:00,3.091494
1985-11-10 00:00:00+00:00,3.5542932
1985-11-11 00:00:00+00:00,7.800544
1985-11-12 00:00:00+00:00,4.3662086
1985-11-13 00:00:00+00:00,4.5830903
1985-11-14 00:00:00+00:00,4.0318995
1985-11-15 00:00:00+00:00,0.0
1985-11-16 00:00:00+00:00,0.45264974
1985-11-17 00:00:00+00:00,0.0
1985-11-18 00:00:00+00:00,0.10527521
1985-11-19 00:00:00+00:00,0.0
1985-11-20 00:00:00+00:00,8.738969
1985-11-21 00:00:00+00:00,2.372912
1985-11-22 00:00:00+00:00,7.3664875
1985-11-23 00:00:00+00:00,0.15355715
1985-11-24 00:00:00+00:00,0.95178556
1985-11-25 00:00:00+00:00,0.0
1985-11-26 00:00:00+00:00,0.0009502954
1985-11-27 00:00:00+00:00,0.13139224
1985-11-28 00:00:00+00:00,0.0009502954
1985-11-29 00:00:00+00:00,0.0009502954
1985-11-30 00:00:00+00:00,0.0009502954
