time,rainfall
1992-10-01 00:00:00+00:00,2.0674667
1992-10-02 00:00:00+00:00,4.457748
1992-10-03 00:00:00+00:00,4.902771
1992-10-04 00:00:00+00:00,12.910234
1992-10-05 00:00:00+00:00,5.8134265
1992-10-06 00:00:00+00:00,10.888943
1992-10-07 00:00:00+00:00,4.6518397
1992-10-08 00:00:00+00:00,0.0
1992-10-09 00:00:00+00:00,3.8123775
1992-10-10 00:00:00+00:00,3.7427528
1992-10-11 00:00:00+00:00,4.332703
1992-10-12 00:00:00+00:00,1.282698
1992-10-13 00:00:00+00:00,4.932007
1992-10-14 00:00:00+00:00,1.3432902
1992-10-15 00:00:00+00:00,23.990957
1992-10-16 00:00:00+00:00,9.646333
1992-10-17 00:00:00+00:00,3.2771485
1992-10-18 00:00:00+00:00,6.5499797
1992-10-19 00:00:00+00:00,4.121252
1992-10-20 00:00:00+00:00,2.280815
1992-10-21 00:00:00+00:00,16.290703
1992-10-22 00:00:00+00:00,12.501701
1992-10-23 00:00:00+00:00,6.994206
1992-10-24 00:00:00+00:00,14.054086
1992-10-25 00:00:00+00:00,6.0849385
1992-10-26 00:00:00+00:00,12.828141
1992-10-27 00:00:00+00:00,1.8060104
1992-10-28 00:00:00+00:00,0.8299625
1992-10-29 00:00:00+00:00,0.0
1992-10-30 00:00:00+00:00,0.0
1992-10-31 00:00:00+00:00,0.0
