time,rainfall
1996-01-01 00:00:00+00:00,0.0
1996-01-02 00:00:00+00:00,0.009789138
1996-01-03 00:00:00+00:00,0.0
1996-01-04 00:00:00+00:00,0.0
1996-01-05 00:00:00+00:00,0.016476745
1996-01-06 00:00:00+00:00,2.094705
1996-01-07 00:00:00+00:00,0.21108069
1996-01-08 00:00:00+00:00,0.43720666
1996-01-09 00:00:00+00:00,0.0
1996-01-10 00:00:00+00:00,0.106214054
1996-01-11 00:00:00+00:00,2.3395424
1996-01-12 00:00:00+00:00,0.036839522
1996-01-13 00:00:00+00:00,2.7693124
1996-01-14 00:00:00+00:00,3.5044343
1996-01-15 00:00:00+00:00,0.0039505577
1996-01-16 00:00:00+00:00,0.0
1996-01-17 00:00:00+00:00,0.0531875
1996-01-18 00:00:00+00:00,0.0
1996-01-19 00:00:00+00:00,1.2883517
1996-01-20 00:00:00+00:00,0.0
1996-01-21 00:00:00+00:00,0.0
1996-01-22 00:00:00+00:00,2.4489524
1996-01-23 00:00:00+00:00,0.1077598
1996-01-24 00:00:00+00:00,0.34499705
1996-01-25 00:00:00+00:00,2.6637282
1996-01-26 00:00:00+00:00,0.6395706
1996-01-27 00:00:00+00:00,0.0
1996-01-28 00:00:00+00:00,0.0
1996-01-29 00:00:00+00:00,1.6021864
1996-01-30 00:00:00+00:00,0.0
1996-01-31 00:00:00+00:00,0.0
