time,rainfall
2009-12-01 00:00:00+00:00,0.48875073
2009-12-02 00:00:00+00:00,0.0
2009-12-03 00:00:00+00:00,0.240784
2009-12-04 00:00:00+00:00,2.921371
2009-12-05 00:00:00+00:00,4.207888
2009-12-06 00:00:00+00:00,0.4770227
2009-12-07 00:00:00+00:00,2.2333333
2009-12-08 00:00:00+00:00,2.2573035
2009-12-09 00:00:00+00:00,2.4904542
2009-12-10 00:00:00+00:00,2.5504322
2009-12-11 00:00:00+00:00,4.041017
2009-12-12 00:00:00+00:00,2.979211
2009-12-13 00:00:00+00:00,1.0514215
2009-12-14 00:00:00+00:00,3.3648572
2009-12-15 00:00:00+00:00,4.337882
2009-12-16 00:00:00+00:00,4.810089
2009-12-17 00:00:00+00:00,0.111696914
2009-12-18 00:00:00+00:00,0.0
2009-12-19 00:00:00+00:00,0.0
2009-12-20 00:00:00+00:00,0.0
2009-12-21 00:00:00+00:00,0.0
2009-12-22 00:00:00+00:00,0.37722194
2009-12-23 00:00:00+00:00,0.0
2009-12-24 00:00:00+00:00,0.63688415
2009-12-25 00:00:00+00:00,1.2466601
2009-12-26 00:00:00+00:00,2.682706
2009-12-27 00:00:00+00:00,0.69416887
2009-12-28 00:00:00+00:00,1.0547997
2009-12-29 00:00:00+00:00,2.7246096
2009-12-30 00:00:00+00:00,1.4400573
2009-12-31 00:00:00+00:00,0.12588961
