time,rainfall
1985-08-01 00:00:00+00:00,6.4569316
1985-08-02 00:00:00+00:00,2.6336374
1985-08-03 00:00:00+00:00,8.142934
1985-08-04 00:00:00+00:00,5.6771154
1985-08-05 00:00:00+00:00,2.5770037
1985-08-06 00:00:00+00:00,0.99121565
1985-08-07 00:00:00+00:00,0.6135356
1985-08-08 00:00:00+00:00,1.9038968
1985-08-09 00:00:00+00:00,2.7128515
1985-08-10 00:00:00+00:00,4.5218716
1985-08-11 00:00:00+00:00,17.250671
1985-08-12 00:00:00+00:00,3.6858182
1985-08-13 00:00:00+00:00,29.021915
1985-08-14 00:00:00+00:00,0.69907767
1985-08-15 00:00:00+00:00,5.9021735
1985-08-16 00:00:00+00:00,1.2994561
1985-08-17 00:00:00+00:00,0.63255787
1985-08-18 00:00:00+00:00,0.0
1985-08-19 00:00:00+00:00,0.22152895
1985-08-20 00:00:00+00:00,0.0
1985-08-21 00:00:00+00:00,3.4741652
1985-08-22 00:00:00+00:00,3.8953292
1985-08-23 00:00:00+00:00,0.46529502
1985-08-24 00:00:00+00:00,6.8454413
1985-08-25 00:00:00+00:00,8.502951
1985-08-26 00:00:00+00:00,3.635475
1985-08-27 00:00:00+00:00,6.7634854
1985-08-28 00:00:00+00:00,5.17035
1985-08-29 00:00:00+00:00,8.072922
1985-08-30 00:00:00+00:00,4.112268
1985-08-31 00:00:00+00:00,2.1333995
