time,rainfall
1991-03-01 00:00:00+00:00,0.0
1991-03-02 00:00:00+00:00,1.3826152
1991-03-03 00:00:00+00:00,0.23609081
1991-03-04 00:00:00+00:00,0.063602194
1991-03-05 00:00:00+00:00,1.0042993
1991-03-06 00:00:00+00:00,6.8564873
1991-03-07 00:00:00+00:00,4.923781
1991-03-08 00:00:00+00:00,0.21587609
1991-03-09 00:00:00+00:00,0.0
1991-03-10 00:00:00+00:00,1.1152918
1991-03-11 00:00:00+00:00,8.052056
1991-03-12 00:00:00+00:00,9.583881
1991-03-13 00:00:00+00:00,9.048789
1991-03-14 00:00:00+00:00,4.2008853
1991-03-15 00:00:00+00:00,0.2173016
1991-03-16 00:00:00+00:00,0.0
1991-03-17 00:00:00+00:00,0.0
1991-03-18 00:00:00+00:00,0.0
1991-03-19 00:00:00+00:00,0.0
1991-03-20 00:00:00+00:00,0.0
1991-03-21 00:00:00+00:00,0.0
1991-03-22 00:00:00+00:00,0.0
1991-03-23 00:00:00+00:00,1.4570224
1991-03-24 00:00:00+00:00,0.0
1991-03-25 00:00:00+00:00,0.0
1991-03-26 00:00:00+00:00,4.8224964
1991-03-27 00:00:00+00:00,0.10958182
1991-03-28 00:00:00+00:00,0.23335738
1991-03-29 00:00:00+00:00,14.939638
1991-03-30 00:00:00+00:00,15.864302
1991-03-31 00:00:00+00:00,2.7914639
